# generated_at: 2026-05-15T12:15:02Z, dataset_version: v202605151210, source: internetinmyanmar.com/data
asn,isp_name,started_at,ended_at,duration_minutes,min_visibility_pct,resolved
AS136474,MGTL-AS-AP Marga Global Telecom Limited,2026-04-23T03:31:09Z,2026-04-23T04:32:00Z,60,0.0,True
AS150812,MFGCL-AS-AP Myanmar Fortune Global Company Limited,2026-04-23T03:31:09Z,2026-04-23T04:32:01Z,60,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-23T03:31:09Z,2026-04-23T03:35:04Z,3,0.0,True
AS150309,ERSTCL-AS-AP E R S TECHNOLOGY,2026-04-23T03:31:10Z,2026-04-23T04:32:02Z,60,0.0,True
AS150310,TMC-AS-AP Trustforce Myanmar Company Limited trading as Nationet,2026-04-23T03:31:10Z,2026-04-23T04:32:03Z,60,0.0,True
AS139051,AUNGGABAR-AS-AP AUNG GABAR COMPANY LIMITED,2026-04-23T03:31:10Z,2026-04-23T04:32:03Z,60,0.0,True
AS151341,THENEXTSUCCESS-AS-AP The Next Success,2026-04-23T03:31:11Z,2026-04-23T05:01:53Z,90,0.0,True
AS142126,SCSKMYANMARLTD-AS SCSK Myanmar Ltd,2026-04-23T03:31:11Z,2026-04-23T04:32:10Z,60,0.0,True
AS151342,EBECL-AS-AP East Boy Engineering Company Limited,2026-04-23T03:31:12Z,2026-04-23T04:32:10Z,60,0.0,True
AS139058,TACHILEIKNET-AS-AP TCL Net,2026-04-23T03:31:12Z,2026-04-23T04:32:11Z,60,0.0,True
AS149810,ACL-AS-AP AnyNet,2026-04-23T03:31:12Z,2026-04-23T04:32:12Z,60,0.0,True
AS142644,LINKFAST-AS-AP Link Fast Company Limited,2026-04-23T03:31:13Z,2026-04-23T04:32:13Z,61,0.0,True
AS133433,ZPC-AS-AP ZOOM PLUS COMPANY LIMITED,2026-04-23T03:31:13Z,2026-04-23T04:32:13Z,61,0.0,True
AS140091,SHWE-AS-AP SHWE MAHAR MAE KHONG INDUSTRIAL COMPANY LIMITED,2026-04-23T03:31:13Z,2026-04-23T04:32:14Z,61,0.0,True
AS133440,STIGW-AS-AP ST.Net,2026-04-23T03:31:14Z,2026-04-23T04:32:15Z,61,0.0,True
AS134976,MATL-AS-AP Myint & Associates Telecommunications Ltd,2026-04-23T03:31:14Z,2026-04-23T04:32:16Z,61,0.0,True
AS140617,TPTNET-AS-AP THAN PHYO THU MINING COMPANY LIMITED,2026-04-23T03:31:14Z,2026-04-23T04:32:17Z,61,0.0,True
AS139595,HTIN-AS-AP HTIN HTIN NETWORK COMPANY LIMITED,2026-04-23T03:31:15Z,2026-04-23T04:32:18Z,61,0.0,True
AS134484,VDCNET-AS-AP Ultra Net,2026-04-23T03:31:15Z,2026-04-23T04:32:18Z,61,0.0,True
AS149855,AS-AGBC AGB Communication Co.,2026-04-23T03:31:15Z,2026-04-23T04:32:19Z,61,0.0,True
AS139620,MTNPCL-AS-AP MYANMAR TELECOMMUNICATION NETWORK PUBLIC COMPANY LIMITED,2026-04-23T03:31:16Z,2026-04-23T04:32:20Z,61,0.0,True
AS63852,FMG-MM Myanmar Net,2026-04-23T03:31:16Z,2026-04-23T04:32:21Z,61,0.0,True
AS137069,PICME-AS-AP POSCO INTERNATIONAL CORPORATION MYANMAR E&P OFFICE,2026-04-23T03:31:16Z,2026-04-23T04:32:22Z,61,0.0,True
AS154481,TACHILEIK1-AS-AP Tachileik Jade Dragon Company Limited,2026-04-23T03:31:17Z,2026-04-23T04:32:22Z,61,0.0,True
AS152447,MMCL-AS-AP My Mandalay Company Limited,2026-04-23T03:31:17Z,2026-04-23T04:32:23Z,61,0.0,True
AS134528,MPTCL-AS-AP MYANMAR PI TECHNOLOGY CO.,2026-04-23T03:31:17Z,2026-04-23T04:32:24Z,61,0.0,True
AS141704,GALAXIANET-AS-AP Galaxia @ Net,2026-04-23T03:31:18Z,2026-04-23T04:32:25Z,61,0.0,True
AS153998,MCBPCL-AS-AP Myanmar Citizens Bank Public Company Limited,2026-04-23T03:31:18Z,2026-04-23T04:32:25Z,61,0.0,True
AS141199,CLPC-AS-AP Century Link Plus,2026-04-23T03:31:18Z,2026-04-23T04:32:26Z,61,0.0,True
AS152466,TLINKGROUP-AS-AP T-Link Group Company Limited,2026-04-23T03:31:19Z,2026-04-23T04:32:27Z,61,0.0,True
AS133524,GTCL-AS-AP Global Technology Co.,2026-04-23T03:31:19Z,2026-04-23T04:32:28Z,61,0.0,True
AS151965,HATG-AS-AP Hepta Alliance Technology Group,2026-04-23T03:31:19Z,2026-04-23T04:32:29Z,61,0.0,True
AS141216,GREATGOLDENHORSE-AS-AP GREAT GOLDEN HORSE COMPANY LIMITED,2026-04-23T03:31:20Z,2026-04-23T04:32:30Z,61,0.0,True
AS154020,SMMCL-AS-AP SAM MOUK MO Company Ltd,2026-04-23T03:31:20Z,2026-04-23T04:32:31Z,61,0.0,True
AS135589,IMNCL-AS-AP Internet Maekhong Network Company Limited,2026-04-23T03:31:20Z,2026-04-23T04:32:32Z,61,0.0,True
AS136613,AYEYARWADYBANK-AS-AP Ayeyarwady Bank,2026-04-23T03:31:21Z,2026-04-23T04:32:32Z,61,0.0,True
AS136617,FTCL-AS-AP Fortune Telecom Company Limited,2026-04-23T03:31:21Z,2026-04-23T04:32:33Z,61,0.0,True
AS139692,CHEN-AS-AP CHEN GUANG COMPANY LIMITED,2026-04-23T03:31:21Z,2026-04-23T04:32:34Z,61,0.0,True
AS138158,SPAL-AS-AP Serge Pun & Associate Myanmar Ltd.,2026-04-23T03:31:22Z,2026-04-23T04:32:35Z,61,0.0,True
AS141236,MCDC-AS-AP Mandalay City Development Committee,2026-04-23T03:31:22Z,2026-04-23T04:32:36Z,61,0.0,True
AS138166,MTATCL-AS-AP MaxxB Fiber Internet,2026-04-23T03:31:22Z,2026-04-23T04:32:36Z,61,0.0,True
AS138167,TRUENET-AS-AP TrueNET,2026-04-23T03:31:23Z,2026-04-23T04:32:39Z,61,0.0,True
AS138168,APN-AS-AP MyanmarAPN,2026-04-23T03:31:23Z,2026-04-23T04:32:40Z,61,0.0,True
AS132537,MLGCL-AS-AP LG,2026-04-23T03:31:23Z,2026-04-23T04:32:41Z,61,0.0,True
AS139704,AS-AGBC AGB Communication Co.,2026-04-23T03:31:24Z,2026-04-23T04:32:42Z,61,0.0,True
AS151482,MKTN-AS-AP MKTN ENGINEERING GROUP COMPANY LIMITED,2026-04-23T03:31:24Z,2026-04-23T04:32:42Z,61,0.0,True
AS139711,KBZBANK-AS-AP KANBAWZA BANK LIMITED,2026-04-23T03:31:24Z,2026-04-23T04:32:43Z,61,0.0,True
AS151491,IQI-AS-AP Innovative Quality Internet Company Limited,2026-04-23T03:31:25Z,2026-04-23T04:32:44Z,61,0.0,True
AS132038,ROYALESPRIT-MM Royal Esprit Company Limited,2026-04-23T03:31:25Z,2026-04-23T04:32:44Z,61,0.0,True
AS135111,AML-AS-AP Asia Mega Link,2026-04-23T03:31:25Z,2026-04-23T04:32:45Z,61,0.0,True
AS139206,PAMEL-AS-AP Pan Asia Majestic Eagle Ltd,2026-04-23T03:31:26Z,2026-04-23T04:32:46Z,61,0.0,True
AS139719,YARCHANG-AS-AP Yar Chang Company Limited,2026-04-23T03:31:26Z,2026-04-23T04:32:47Z,61,0.0,True
AS153549,MTC-AS-AP MUI Technology Company Limited,2026-04-23T03:31:26Z,2026-04-23T04:32:48Z,61,0.0,True
AS153044,MSCNC-AS-AP MYANMAR SKY CITY NETWORK COMMUNICATION Co.,2026-04-23T03:31:27Z,2026-04-23T04:32:48Z,61,0.0,True
AS134105,STLMC-AS-AP Shwe Than Lwin Media Co.,2026-04-23T03:31:27Z,2026-04-23T04:32:49Z,61,0.0,True
AS132060,HANTHARNET-AS-AP Hanthar Net,2026-04-23T03:31:27Z,2026-04-23T04:32:50Z,61,0.0,True
AS18399,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-23T03:31:28Z,2026-04-23T04:32:51Z,61,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-04-23T03:31:28Z,2026-04-23T04:32:53Z,61,0.0,True
AS135149,MTGCL-AS-AP Myanmar Technology Gateway Co.,2026-04-23T03:31:28Z,2026-04-23T04:32:53Z,61,0.0,True
AS149487,MCLOCCL-AS-AP MOC COMPANY LIMITED,2026-04-23T03:31:29Z,2026-04-23T04:32:54Z,61,0.0,True
AS136177,YOMABANKLIMITED-AS-AP Yoma Bank Limited,2026-04-23T03:31:29Z,2026-04-23T04:32:55Z,61,0.0,True
AS45558,MPT-MM-AS-AP MYANMA POSTS AND TELECOMMUNICATIONS,2026-04-23T03:31:29Z,2026-04-23T04:32:56Z,61,0.0,True
AS63998,KMTCL-MM Kinetic Myanmar Technology,2026-04-23T03:31:30Z,2026-04-23T04:32:57Z,61,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-23T03:45:03Z,2026-04-23T03:50:04Z,5,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-23T03:45:04Z,2026-04-23T03:50:04Z,5,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-23T03:45:05Z,2026-04-23T03:50:05Z,4,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-23T03:45:06Z,2026-04-23T03:50:05Z,4,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-23T03:55:03Z,2026-04-23T04:00:06Z,5,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-23T03:55:04Z,2026-04-23T04:00:07Z,5,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-23T03:55:08Z,2026-04-23T04:00:18Z,5,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-23T03:55:09Z,2026-04-23T04:00:20Z,5,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-23T04:05:04Z,2026-04-23T04:10:04Z,5,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-23T04:05:04Z,2026-04-23T04:10:05Z,5,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-23T04:05:05Z,2026-04-23T04:10:06Z,5,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-23T04:05:05Z,2026-04-23T04:10:04Z,4,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-23T04:25:03Z,2026-04-23T04:31:13Z,6,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-23T04:25:04Z,2026-04-23T04:31:13Z,6,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-23T04:25:04Z,2026-04-23T04:31:47Z,6,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-23T04:25:04Z,2026-04-23T04:32:01Z,6,0.0,True
AS134484,VDCNET-AS-AP Ultra Net,2026-04-23T05:32:42Z,2026-04-23T06:02:11Z,29,0.0,True
AS137861,MWT-AS-AP Myanmar World Distribution Telecommunication Company Limited,2026-04-23T07:01:37Z,2026-04-23T07:32:52Z,31,0.0,True
AS132344,STMCL-AS-AP SEANET,2026-04-23T07:02:11Z,2026-04-23T07:33:17Z,31,0.0,True
AS150153,AWSCL-AS-AP A W S MYANMAR COMPANY LIMITED,2026-04-23T07:33:00Z,2026-04-23T08:02:39Z,29,0.0,True
AS132537,MLGCL-AS-AP LG,2026-04-23T07:34:11Z,2026-04-23T08:04:06Z,29,0.0,True
AS151783,ERU-AS-AP EASTERN ROYAL UNICOM ERU TECHNOLOGY COMPANY LIMITED,2026-04-23T08:31:55Z,2026-04-23T09:01:48Z,29,0.0,True
AS135433,CGCL-AS-AP Connect Gateway Company Limited,2026-04-23T08:32:30Z,2026-04-23T09:02:17Z,29,0.0,True
AS132344,STMCL-AS-AP SEANET,2026-04-23T09:02:06Z,2026-04-23T09:32:43Z,30,0.0,True
AS137424,ISMC-AS-AP Integral Solutions Myanmar Co.,2026-04-23T09:32:06Z,2026-04-23T10:02:00Z,29,0.0,True
AS141015,MYANMARLINK-AS-AP Myanmar Link Telecommunication Ltd,2026-04-23T09:32:38Z,2026-04-23T10:02:02Z,29,0.0,True
AS133384,GTCL-AS-AP Global Technology Co.,2026-04-23T09:33:10Z,2026-04-23T10:02:14Z,29,0.0,True
AS140617,TPTNET-AS-AP THAN PHYO THU MINING COMPANY LIMITED,2026-04-23T09:33:41Z,2026-04-23T10:02:43Z,29,0.0,True
AS139595,HTIN-AS-AP HTIN HTIN NETWORK COMPANY LIMITED,2026-04-23T09:33:46Z,2026-04-23T10:02:44Z,28,0.0,True
AS154020,SMMCL-AS-AP SAM MOUK MO Company Ltd,2026-04-23T09:34:02Z,2026-04-23T10:03:16Z,29,0.0,True
AS141236,MCDC-AS-AP Mandalay City Development Committee,2026-04-23T09:34:10Z,2026-04-23T10:03:21Z,29,0.0,True
AS138167,TRUENET-AS-AP TrueNET,2026-04-23T09:34:17Z,2026-04-23T10:03:22Z,29,0.0,True
AS139711,KBZBANK-AS-AP KANBAWZA BANK LIMITED,2026-04-23T09:34:24Z,2026-04-23T10:03:28Z,29,0.0,True
AS137069,PICME-AS-AP POSCO INTERNATIONAL CORPORATION MYANMAR E&P OFFICE,2026-04-23T10:02:52Z,2026-04-23T10:32:16Z,29,0.0,True
AS141199,CLPC-AS-AP Century Link Plus,2026-04-23T10:03:11Z,2026-04-23T10:32:20Z,29,0.0,True
AS151606,MSPACL-AS-AP MYANMAR SHWE PYI AYE COMPANY LIMITED,2026-04-23T10:31:16Z,2026-04-23T11:01:22Z,30,0.0,True
AS134714,ETPCL-AS-AP Elite Telecom Public Company Limited,2026-04-23T10:31:16Z,2026-04-23T11:01:23Z,30,0.0,True
AS152634,WCCCOMPANYLIMITED-AS-AP Goal Link ISP,2026-04-23T10:31:17Z,2026-04-23T11:01:23Z,30,0.0,True
AS136255,TIMCL-AS-AP Telecom International Myanmar Co.,2026-04-23T10:31:17Z,2026-04-23T11:01:24Z,30,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-23T10:31:17Z,2026-04-23T10:35:03Z,3,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-23T10:31:18Z,2026-04-23T10:35:03Z,3,0.0,True
AS139849,ROYALESPRIT-AS-AP Royal Esprit Company Limited,2026-04-23T10:31:19Z,2026-04-23T11:01:25Z,30,0.0,True
AS136780,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED,2026-04-23T10:31:19Z,2026-04-23T11:01:26Z,30,0.0,True
AS137424,ISMC-AS-AP Integral Solutions Myanmar Co.,2026-04-23T11:01:48Z,2026-04-23T11:31:43Z,29,0.0,True
AS137955,MMIX-AS-AP Myanmar Internet Exchange,2026-04-23T11:02:05Z,2026-04-23T11:31:47Z,29,0.0,True
AS151965,HATG-AS-AP Hepta Alliance Technology Group,2026-04-23T11:03:28Z,2026-04-23T11:32:32Z,29,0.0,True
AS135589,IMNCL-AS-AP Internet Maekhong Network Company Limited,2026-04-23T11:03:29Z,2026-04-23T11:32:34Z,29,0.0,True
AS63852,FMG-MM Myanmar Net,2026-04-23T11:32:25Z,2026-04-23T12:02:34Z,30,0.0,True
AS137955,MMIX-AS-AP Myanmar Internet Exchange,2026-04-23T12:01:49Z,2026-04-23T12:32:12Z,30,0.0,True
AS136465,INFORMATIONTECHNOLOGYCYBERSECURITY-AS-AP Dept. of Information Technology & Cyber Security,2026-04-23T12:02:12Z,2026-04-23T12:32:41Z,30,0.0,True
AS150297,GMBECL-AS-AP Golden Myanmar Business Exchange Co. Ltd,2026-04-23T12:02:17Z,2026-04-23T12:32:42Z,30,0.0,True
AS139692,CHEN-AS-AP CHEN GUANG COMPANY LIMITED,2026-04-23T12:03:12Z,2026-04-23T12:33:08Z,29,0.0,True
AS139704,AS-AGBC AGB Communication Co.,2026-04-23T12:03:21Z,2026-04-23T12:33:14Z,29,0.0,True
AS139822,GNE-AS-MM GNE Company Limited,2026-04-23T12:31:32Z,2026-04-23T13:01:39Z,30,0.0,True
AS134714,ETPCL-AS-AP Elite Telecom Public Company Limited,2026-04-23T12:31:50Z,2026-04-23T13:01:43Z,29,0.0,True
AS149521,FLC-AS-AP Fiber Life Internet,2026-04-23T13:01:26Z,2026-04-23T13:31:13Z,29,0.0,True
AS135427,MYANMARNETWORK-AS-AP Myanmar Network Company Limited,2026-04-23T13:02:40Z,2026-04-23T13:31:53Z,29,0.0,True
AS150285,LMHCC-AS-AP Long Mao Home Center Co.ltd.,2026-04-23T13:02:51Z,2026-04-23T13:32:00Z,29,0.0,True
AS150797,GCL-AS-AP GIGA-NET,2026-04-23T13:02:55Z,2026-04-23T13:32:01Z,29,0.0,True
AS136465,INFORMATIONTECHNOLOGYCYBERSECURITY-AS-AP Dept. of Information Technology & Cyber Security,2026-04-23T13:03:02Z,2026-04-23T13:32:03Z,29,0.0,True
AS136474,MGTL-AS-AP Marga Global Telecom Limited,2026-04-23T13:03:08Z,2026-04-23T13:32:08Z,29,0.0,True
AS134528,MPTCL-AS-AP MYANMAR PI TECHNOLOGY CO.,2026-04-23T13:03:51Z,2026-04-23T13:32:47Z,28,0.0,True
AS132060,HANTHARNET-AS-AP Hanthar Net,2026-04-23T13:04:21Z,2026-04-23T13:33:13Z,28,0.0,True
AS139849,ROYALESPRIT-AS-AP Royal Esprit Company Limited,2026-04-23T14:01:52Z,2026-04-23T14:31:49Z,29,0.0,True
AS150797,GCL-AS-AP GIGA-NET,2026-04-23T14:02:41Z,2026-04-23T14:32:51Z,30,0.0,True
AS135111,AML-AS-AP Asia Mega Link,2026-04-23T14:03:42Z,2026-04-23T14:33:38Z,29,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-04-23T14:04:03Z,2026-04-23T14:33:53Z,29,0.0,True
AS135300,MBTCL-AS-AP Myanmar Broadband Telecom Co.,2026-04-23T14:32:14Z,2026-04-23T15:01:38Z,29,0.0,True
AS149660,HSCL-AS-AP Horizon Sources Company Limited,2026-04-23T14:32:20Z,2026-04-23T15:01:42Z,29,0.0,True
AS132060,HANTHARNET-AS-AP Hanthar Net,2026-04-23T14:33:50Z,2026-04-23T15:03:01Z,29,0.0,True
AS136780,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED,2026-04-23T15:01:31Z,2026-04-23T15:31:31Z,29,0.0,True
AS151606,MSPACL-AS-AP MYANMAR SHWE PYI AYE COMPANY LIMITED,2026-04-23T15:31:27Z,2026-04-23T16:01:07Z,29,0.0,True
AS153998,MCBPCL-AS-AP Myanmar Citizens Bank Public Company Limited,2026-04-23T15:32:54Z,2026-04-23T16:02:29Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-23T16:15:22Z,2026-04-23T16:20:05Z,4,0.0,True
AS149660,HSCL-AS-AP Horizon Sources Company Limited,2026-04-23T16:31:55Z,2026-04-23T17:01:23Z,29,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-23T18:32:36Z,2026-04-23T19:02:18Z,29,0.0,True
AS152634,WCCCOMPANYLIMITED-AS-AP Goal Link ISP,2026-04-23T19:01:38Z,2026-04-23T19:31:18Z,29,0.0,True
AS153549,MTC-AS-AP MUI Technology Company Limited,2026-04-23T19:33:02Z,2026-04-23T20:02:44Z,29,0.0,True
AS151491,IQI-AS-AP Innovative Quality Internet Company Limited,2026-04-23T20:32:58Z,2026-04-23T21:02:25Z,29,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-23T22:25:19Z,2026-04-23T22:31:22Z,6,0.0,True
AS141199,CLPC-AS-AP Century Link Plus,2026-04-23T22:32:23Z,2026-04-23T23:02:27Z,30,0.0,True
AS133524,GTCL-AS-AP Global Technology Co.,2026-04-23T23:02:34Z,2026-04-23T23:32:36Z,30,0.0,True
AS139051,AUNGGABAR-AS-AP AUNG GABAR COMPANY LIMITED,2026-04-24T01:02:22Z,2026-04-24T01:32:11Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-24T01:10:22Z,2026-04-24T01:15:19Z,4,0.0,True
AS134736,NMCL-AS-AP NTT MYANMAR CO.,2026-04-24T02:31:29Z,2026-04-24T03:31:16Z,59,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-24T02:32:04Z,2026-04-24T03:03:32Z,31,0.0,True
AS133524,GTCL-AS-AP Global Technology Co.,2026-04-24T02:33:00Z,2026-04-24T03:04:24Z,31,0.0,True
AS150153,AWSCL-AS-AP A W S MYANMAR COMPANY LIMITED,2026-04-24T03:02:45Z,2026-04-24T03:31:21Z,28,0.0,True
AS133384,GTCL-AS-AP Global Technology Co.,2026-04-24T03:03:30Z,2026-04-24T03:31:48Z,28,0.0,True
AS136465,INFORMATIONTECHNOLOGYCYBERSECURITY-AS-AP Dept. of Information Technology & Cyber Security,2026-04-24T03:03:53Z,2026-04-24T03:32:06Z,28,0.0,True
AS137069,PICME-AS-AP POSCO INTERNATIONAL CORPORATION MYANMAR E&P OFFICE,2026-04-24T05:02:11Z,2026-04-24T05:32:07Z,29,0.0,True
AS153549,MTC-AS-AP MUI Technology Company Limited,2026-04-24T08:33:48Z,2026-04-24T09:02:48Z,29,0.0,True
AS18399,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-24T08:34:05Z,2026-04-24T09:02:53Z,28,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-24T09:25:25Z,2026-04-24T09:40:09Z,14,0.0,True
AS152447,MMCL-AS-AP My Mandalay Company Limited,2026-04-24T10:02:57Z,2026-04-24T10:32:28Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-24T12:45:26Z,2026-04-24T12:50:04Z,4,0.0,True
AS18399,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-24T13:33:11Z,2026-04-24T14:02:58Z,29,0.0,True
AS135371,FORTUNEINTERNATIONAL-AS-AP Fortune Broadband,2026-04-24T14:01:44Z,2026-04-24T14:31:44Z,29,0.0,True
AS151826,FASTSPEED-AS-AP Fast Speed,2026-04-24T14:32:27Z,2026-04-24T15:02:24Z,29,0.0,True
AS150297,GMBECL-AS-AP Golden Myanmar Business Exchange Co. Ltd,2026-04-24T14:32:30Z,2026-04-24T15:02:25Z,29,0.0,True
AS136229,TCLC-AS-AP Treasure Chindwin Land Co.,2026-04-24T15:31:42Z,2026-04-24T16:01:37Z,29,0.0,True
AS138166,MTATCL-AS-AP MaxxB Fiber Internet,2026-04-24T15:33:34Z,2026-04-24T16:03:43Z,30,0.0,True
AS136177,YOMABANKLIMITED-AS-AP Yoma Bank Limited,2026-04-24T15:33:54Z,2026-04-24T16:04:27Z,30,0.0,True
AS153549,MTC-AS-AP MUI Technology Company Limited,2026-04-24T16:04:18Z,2026-04-24T16:33:29Z,29,0.0,True
AS139692,CHEN-AS-AP CHEN GUANG COMPANY LIMITED,2026-04-24T17:02:40Z,2026-04-24T17:33:21Z,30,0.0,True
AS136474,MGTL-AS-AP Marga Global Telecom Limited,2026-04-24T17:32:50Z,2026-04-24T18:02:07Z,29,0.0,True
AS137955,MMIX-AS-AP Myanmar Internet Exchange,2026-04-24T18:01:46Z,2026-04-24T18:31:47Z,30,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-24T18:10:33Z,2026-04-24T18:15:05Z,4,0.0,True
AS151826,FASTSPEED-AS-AP Fast Speed,2026-04-24T20:02:08Z,2026-04-24T20:32:04Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-24T21:10:20Z,2026-04-24T21:15:06Z,4,0.0,True
AS135433,CGCL-AS-AP Connect Gateway Company Limited,2026-04-24T21:32:30Z,2026-04-24T22:01:57Z,29,0.0,True
AS135149,MTGCL-AS-AP Myanmar Technology Gateway Co.,2026-04-24T22:33:14Z,2026-04-24T23:03:35Z,30,0.0,True
AS136789,LOTUS-AS-AP LOTUS MUDRA COMPANY LIMITED,2026-04-24T23:01:40Z,2026-04-24T23:31:40Z,29,0.0,True
AS132060,HANTHARNET-AS-AP Hanthar Net,2026-04-24T23:03:32Z,2026-04-24T23:32:55Z,29,0.0,True
AS137259,ILINK-AS-AP i-Link,2026-04-24T23:31:13Z,2026-04-25T00:01:13Z,29,0.0,True
AS152140,YSOMCL-AS-AP YAM Success of Myanmar Co.,2026-04-24T23:31:36Z,2026-04-25T00:01:21Z,29,0.0,True
AS149521,FLC-AS-AP Fiber Life Internet,2026-04-25T01:01:11Z,2026-04-25T01:31:28Z,30,0.0,True
AS154481,TACHILEIK1-AS-AP Tachileik Jade Dragon Company Limited,2026-04-25T01:33:02Z,2026-04-25T02:02:32Z,29,0.0,True
AS151606,MSPACL-AS-AP MYANMAR SHWE PYI AYE COMPANY LIMITED,2026-04-25T03:31:19Z,2026-04-25T13:31:14Z,599,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-25T03:55:10Z,2026-04-25T04:01:34Z,6,0.0,True
AS150297,GMBECL-AS-AP Golden Myanmar Business Exchange Co. Ltd,2026-04-25T04:02:30Z,2026-04-25T04:32:24Z,29,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-04-25T04:32:14Z,2026-04-25T05:01:47Z,29,0.0,True
AS136975,GNET-AS-AP Global Technology,2026-04-25T04:32:22Z,2026-04-25T05:01:50Z,29,0.0,True
AS142644,LINKFAST-AS-AP Link Fast Company Limited,2026-04-25T04:32:50Z,2026-04-25T05:02:00Z,29,0.0,True
AS141704,GALAXIANET-AS-AP Galaxia @ Net,2026-04-25T05:02:20Z,2026-04-25T05:33:24Z,31,0.0,True
AS139849,ROYALESPRIT-AS-AP Royal Esprit Company Limited,2026-04-25T05:31:41Z,2026-04-25T06:01:21Z,29,0.0,True
AS131322,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-25T05:32:36Z,2026-04-25T06:02:17Z,29,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-25T06:10:24Z,2026-04-25T06:15:17Z,4,0.0,True
AS134739,AGBC-AS-AP AGB Communication Co.,2026-04-25T07:01:37Z,2026-04-25T07:31:19Z,29,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-25T07:02:21Z,2026-04-25T07:31:53Z,29,0.0,True
AS151965,HATG-AS-AP Hepta Alliance Technology Group,2026-04-25T07:32:34Z,2026-04-25T08:02:51Z,30,0.0,True
AS138167,TRUENET-AS-AP TrueNET,2026-04-25T07:32:56Z,2026-04-25T08:03:00Z,30,0.0,True
AS135111,AML-AS-AP Asia Mega Link,2026-04-25T07:33:18Z,2026-04-25T08:03:07Z,29,0.0,True
AS132148,HTI-AS-AP HORIZON TELECOM INTERNATIONAL COMPANY LIMITED,2026-04-25T08:31:31Z,2026-04-25T09:01:08Z,29,0.0,True
AS136789,LOTUS-AS-AP LOTUS MUDRA COMPANY LIMITED,2026-04-25T08:32:00Z,2026-04-25T09:01:17Z,29,0.0,True
AS139058,TACHILEIKNET-AS-AP TCL Net,2026-04-25T08:33:10Z,2026-04-25T09:02:30Z,29,0.0,True
AS150797,GCL-AS-AP GIGA-NET,2026-04-25T09:02:06Z,2026-04-25T09:32:42Z,30,0.0,True
AS151826,FASTSPEED-AS-AP Fast Speed,2026-04-25T09:02:16Z,2026-04-25T09:32:45Z,30,0.0,True
